cnpj;nivel_atividade
24130655000142;ALTO
24237056000122;MEDIO
24304803000106;MEDIO
24472048000160;MEDIO
24554229000217;MEDIO
24614955000105;MEDIO
24634302000180;ALTO
24817974000120;MEDIO
24823505000114;MEDIO
24868232000124;ALTO
24901644000119;BAIXO
24905008000165;ALTO
24981973000117;MEDIO
24996988000310;MEDIO
25020062000196;MEDIO
25138486000150;ALTO
25170522000162;MEDIO
25195340000146;BAIXO
25196801000286;MEDIO
25207419000140;MEDIO
25250987000123;MEDIO
25255325000146;BAIXO
25265076000170;MEDIO
25322755000133;MEDIO
25527463000137;ALTO
25695083000101;INATIVO
26053950000178;INATIVO
26061466000190;ALTO
26073532000142;MEDIO
26162497000138;BAIXO
26230223000139;MEDIO
26253792000108;ALTO
26297064000190;ALTO
26351088000180;MEDIO
26469261000149;ALTO
26472385000183;MEDIO
26483056000138;MEDIO
26557703000109;MEDIO
26588287000106;MEDIO
26615946000156;MEDIO
26657861000130;MEDIO
26701127000121;MEDIO
26701789000100;ALTO
26737571000105;MEDIO
26841206000138;BAIXO
26953410000140;MEDIO
26959591000112;ALTO
27120087000197;MEDIO
27156565000119;ALTO
27157526000217;MEDIO
27201812000151;ALTO
27336160000162;BAIXO
27476486000195;MEDIO
27601978000165;MEDIO
27608586000128;MEDIO
27618240000100;MEDIO
27641079000196;MEDIO
27666755000186;MEDIO
27701031000126;MEDIO
27745471000185;INATIVO
27757922000102;MEDIO
27767544000130;ALTO
27842154000187;BAIXO
27861957000189;MEDIO
27936224000166;ALTO
27939824000188;BAIXO
27984226000120;MEDIO
28028062000120;MEDIO
28230628000100;ALTO
28231803000176;MEDIO
28374258000177;BAIXO
28449877000183;MEDIO
28476061000149;MEDIO
28504204000189;ALTO
28558135000196;MEDIO
28558964000179;BAIXO
28591521000180;MEDIO
28635854000163;INATIVO
28638873000143;MEDIO
28672469000196;MEDIO
28696719000128;ALTO
28754871000110;MEDIO
28836139000199;ALTO
28840035000158;MEDIO
28876879000159;BAIXO
29013705000125;BAIXO
29013847000192;MEDIO
29049083000195;MEDIO
29069763000413;BAIXO
29100997000133;MEDIO
29227174000173;MEDIO
29534508000151;MEDIO
29584852000155;MEDIO
29590442000117;BAIXO
29642446000100;MEDIO
29723915000107;ALTO
29739676000183;INATIVO
29765825000189;MEDIO
29773617000121;MEDIO
29775701000184;BAIXO
29808217000104;ALTO
29834747000127;ALTO
29940823000189;ALTO
29969394000172;ALTO
30027016000159;ALTO
30058082000196;MUITO BAIXO
30059647000150;BAIXO
30084460000106;MEDIO
30086130000150;MEDIO
30126640000103;MEDIO
30145711000115;MEDIO
30149155000155;MEDIO
30170208000110;MEDIO
30191969000743;ALTO
30197243000122;ALTO
30213493000109;BAIXO
30216634000228;BAIXO
30277298000142;MEDIO
30279998000176;MEDIO
30315903000122;MEDIO
30321423000174;MEDIO
30328550000103;ALTO
30402070000137;MEDIO
30445897000128;BAIXO
30486453000130;MEDIO
30488992000109;MEDIO
30530147000154;ALTO
30559685000171;MEDIO
30585990000138;MEDIO
30593082000196;ALTO
30669131000127;MEDIO
30673023000128;MEDIO
30692383000177;ALTO
30697326000180;MEDIO
30717131000155;MEDIO
30772629000110;MEDIO
30821388000152;ALTO
30844639000114;ALTO
30887986000124;MEDIO
30940160000181;MEDIO
30943983000160;INATIVO
30989105000186;MEDIO
31002001000107;ALTO
31012134000156;MEDIO
31016426000167;ALTO
31084439000173;MEDIO
31124320000187;ALTO
31158651000138;MEDIO
31176333000108;MEDIO
31205051000183;MEDIO
31296776000124;MEDIO
31302059000168;MEDIO
31329745000122;MEDIO
31336110000152;MEDIO
31376956000116;ALTO
31377977000156;BAIXO
31464024000125;MEDIO
31514758000171;MEDIO
31531372000178;ALTO
31553627000101;BAIXO
31568786000171;ALTO
31570353000150;ALTO
31627625000101;MEDIO
31691575000121;MEDIO
31712254000166;BAIXO
31740036000135;ALTO
31788909000180;ALTO
31841433000101;BAIXO
31890200000190;BAIXO
31929115000199;MEDIO
31930591000120;BAIXO
31986497000192;MEDIO
31990669000100;MEDIO
32050341000168;ALTO
32079139000240;BAIXO
32146590000151;BAIXO
32215664000164;MEDIO
32243316000281;""
32343813000170;BAIXO
32346112000195;MEDIO
32369494000172;MEDIO
32381875000177;MEDIO
32449459000163;MEDIO
32513691000113;ALTO
32519562000132;MEDIO
32570054000189;MEDIO
32599447000115;ALTO
32615537000152;MEDIO
32637788000138;ALTO
32686889000107;MEDIO
32713049000188;BAIXO
32716836000183;MEDIO
32739993000104;ALTO
32761564000133;ALTO
32767340000139;MEDIO
32785497000197;MEDIO
32789517000106;MEDIO
32842923000187;MEDIO
32871163000136;MEDIO
32934213000187;MEDIO
32994233000143;BAIXO
33032663000147;BAIXO
33041260065290;ALTO
33053504000129;MEDIO
33058493000170;ALTO
33111246000190;ALTO
33144025000118;BAIXO
33151518000185;MEDIO
33185005000195;MEDIO
33190266000101;MEDIO
33200049000147;ALTO
33227282000113;MEDIO
33237680000110;MEDIO
33256955000163;MUITO BAIXO
33263463000103;ALTO
33282053000100;MEDIO
33282967000162;ALTO
33334847000161;BAIXO
33376989000191;ALTO
33386210000119;ALTO
33426372000133;MEDIO
33447984000102;MEDIO
33532184000190;INATIVO
33544250000141;MEDIO
33606102000104;ALTO
33704083000159;BAIXO
33705507000108;MEDIO
33706291000197;MEDIO
33733582000174;MEDIO
33754546000197;MEDIO
33761006000130;BAIXO
33809553000149;ALTO
33862395000190;MEDIO
33917513000110;BAIXO
33970646000150;BAIXO
33972908000116;INATIVO
34006625000182;MEDIO
34006948000176;ALTO
34028316682433;MEDIO
34165662000133;MUITO BAIXO
34185214000100;MEDIO
34242524000100;ALTO
34322754000180;MEDIO
34344090000150;ALTO
34372306000190;ALTO
34391371000163;ALTO
34511240000172;MEDIO
34520682000185;MEDIO
34528449000149;BAIXO
34574572000104;BAIXO
34577052000147;MEDIO
34639411000305;""
34700565000101;MEDIO
34732870000177;BAIXO
34781235000180;MEDIO
34834131000196;MEDIO
34839557000132;MEDIO
34900144000116;MEDIO
34921467000196;INATIVO
34943507000109;MEDIO
35004626000150;INATIVO
35019619000122;MEDIO
35077541000100;MEDIO
35201104000149;MUITO BAIXO
35227574000181;ALTO
35267626000143;MEDIO
35270346000275;""
35280901000169;BAIXO
35335008000193;MEDIO
35352227000180;MEDIO
35365538000184;BAIXO
35387623000143;MEDIO
35402993000102;MUITO BAIXO
35407314000198;ALTO
35438283000132;MEDIO
35463931000100;MEDIO
35487655000110;MEDIO
35507980000106;MEDIO
35509496000108;BAIXO
35513743000140;BAIXO
35529864000180;BAIXO
35582064000122;BAIXO
35590614000155;MEDIO
35596960000140;INATIVO
35619834000164;ALTO
35637769000108;MEDIO
35647301000196;MEDIO
35725350000108;MEDIO
35771701000109;MEDIO
35780937000101;BAIXO
35792737000179;ALTO
35850707000171;MEDIO
35860697000155;MEDIO
35876088000194;MEDIO
35885071000101;BAIXO
35984411000143;ALTO
36031420000182;ALTO
36089792000160;ALTO
36105549000198;MEDIO
36135159000160;MEDIO
36184728000168;MEDIO
36250312000109;MEDIO
36266059000173;MUITO BAIXO
36278321000108;BAIXO
36285417000195;MEDIO
36296361000174;BAIXO
36329357000165;MEDIO
36341876000149;MEDIO
36352911000125;MEDIO
36381559000156;BAIXO
36411215000142;MEDIO
36418954000166;MEDIO
36454836000103;BAIXO
36477442000170;MEDIO
36517036000194;BAIXO
36528487000127;BAIXO
36528724000150;MEDIO
36611594000114;MEDIO
36658265000129;MEDIO
36674276000100;MUITO BAIXO
36680402000202;ALTO
36749813000126;BAIXO
36760852000124;BAIXO
36817011000106;ALTO
36889769000150;MEDIO
36902108000117;MEDIO
36926261000184;MEDIO
36964834000164;BAIXO
37022333000121;MEDIO
37082025000191;MEDIO
37134516000139;MUITO BAIXO
37163544000184;MEDIO
37163696000187;ALTO
37167981000176;MEDIO
37180685000105;ALTO
37189659000148;MEDIO
37231184000100;MEDIO
37241588000185;ALTO
37245724000105;MEDIO
37248043000109;ALTO
37251399000193;MEDIO
37262052000146;MEDIO
37293649000158;MEDIO
37306192000179;MEDIO
37325738000139;ALTO
37356302000107;ALTO
37411014000108;ALTO
37441709000132;MEDIO
37470552000173;MEDIO
37473505000183;MEDIO
37537705000152;BAIXO
37547097000167;MEDIO
37610271000179;ALTO
37615388000145;MEDIO
37620495000161;ALTO
37631855000120;MEDIO
37640826000125;MEDIO
37646432000184;BAIXO
37667800000170;MEDIO
37708355000140;MEDIO
37857036000104;MEDIO
37858029000119;ALTO
37902022000157;MEDIO
37936695000128;MEDIO
37948571000162;MEDIO
37959706000195;MEDIO
38027076000183;MEDIO
38053106000126;MEDIO
38062199000155;MEDIO
38078173000103;MEDIO
38080419000173;MEDIO
38152027000172;MEDIO
38153751000110;MEDIO
38166077000109;MEDIO
38266892000140;BAIXO
38342348000130;ALTO
38437558000101;MEDIO
38455062000160;ALTO
38504820000193;ALTO
38828310000171;BAIXO
39147037000182;MEDIO
39290647000130;MEDIO
39319858000159;MEDIO
39335569000143;MUITO BAIXO
39362364000157;ALTO
39372314000150;MEDIO
39378027000158;MEDIO
39396310000102;ALTO
39398414000156;BAIXO
39416511000124;MEDIO
39419282000100;ALTO
39452474000100;MEDIO
39486284000103;ALTO
39493298000154;MEDIO
39509180000177;MEDIO
39581672000173;MEDIO
39609671000190;MUITO BAIXO
39614485000149;MEDIO
39624805000141;MEDIO
39646650000144;MEDIO
39649056000107;MEDIO
39703836000198;ALTO
39744874000199;ALTO
39757114000116;MEDIO
39779186000164;MEDIO
39788817000101;MEDIO
39795196000193;MEDIO
39839833000186;MEDIO
39863905000120;ALTO
39950773000174;MEDIO
39966936000107;MEDIO
39986528000117;ALTO
40062072000188;ALTO
40103926000127;BAIXO
40112327000170;MEDIO
40127184000170;BAIXO
40206282000100;BAIXO
40212519000158;ALTO
40232284000166;ALTO
40247281000104;BAIXO
40250744000189;MEDIO
40250832000180;BAIXO
40259206000155;MEDIO
40266517000141;MEDIO
40308334000141;MUITO BAIXO
40314477000166;ALTO
40326598000128;MEDIO
40335219000166;BAIXO
40348165000173;BAIXO
40477035000130;ALTO
40493375000155;MEDIO
40521854000138;MEDIO
40564617000154;MEDIO
40604935000100;MEDIO
40634525000101;MEDIO
40635371000164;ALTO
40637855000142;MEDIO
40669502000124;MEDIO
40693744000153;ALTO
40751012000172;ALTO
40762549000138;MEDIO
40767876000182;MEDIO
40783652000164;MEDIO
40787336000160;MEDIO
40920543000141;ALTO
40921532000186;MEDIO
40931435000174;MEDIO
40982885000196;MUITO BAIXO
41019835000170;ALTO
41059119000117;MEDIO
41082197000132;MEDIO
41109633000110;BAIXO
41116243000177;MEDIO
41145336000120;MEDIO
41204115000185;ALTO
41218061000107;MEDIO
41219940000153;MEDIO
41237717000139;ALTO
41249966000144;MEDIO
41283088000183;ALTO
41315447000137;MEDIO
41325392000146;MEDIO
41330314000130;MEDIO
41336766000129;MEDIO
41360194000113;ALTO
41377428000135;MEDIO
41402890000145;MEDIO
41428232000122;MEDIO
41457853000134;MEDIO
41511401000193;MEDIO
41514919000180;MEDIO
41561881000105;MEDIO
41589166000172;MEDIO
41633698000160;ALTO
41653868000178;MEDIO
41664097000114;MEDIO
41679344000156;MEDIO
41720747000100;MEDIO
41728133000166;MEDIO
41743751000185;BAIXO
41748315000107;MEDIO
41750794000198;ALTO
41752081000163;ALTO
41758741000113;ALTO
41760235000169;MEDIO
41794887000114;ALTO
41809063000170;MEDIO
41854617000151;BAIXO
41855757000144;ALTO
41925680000131;MEDIO
41940147000149;MEDIO
42004542000182;BAIXO
42010840000185;ALTO
42025444000121;MEDIO
42031191000107;MEDIO
42068903000154;ALTO
42095761000114;ALTO
42105907000165;MEDIO
42116371000183;MEDIO
42138689000165;ALTO
42152897000119;BAIXO
42173947000144;MEDIO
42200713000149;ALTO
42202835000174;BAIXO
42218161000104;MEDIO
42245102000117;MEDIO
42247977000158;BAIXO
42249955000127;MEDIO
42259311000110;ALTO
42282258000178;ALTO
42322901000140;MEDIO
42366908000163;MEDIO
42397900000164;MEDIO
42430564000104;ALTO
42438532000155;BAIXO
42452302000140;MEDIO
42488425000131;MEDIO
42551956000121;MEDIO
42580687000121;BAIXO
42622897000135;MEDIO
42650485000109;ALTO
42658975000151;BAIXO
42672724000121;BAIXO
42673473000108;ALTO
42673812000148;ALTO
42675472000194;MEDIO
42723621000143;MEDIO
42743909000180;MEDIO
42765681000129;MEDIO
42771483000178;MEDIO
42801875000132;ALTO
42824181000110;MEDIO
42834838000120;BAIXO
42911836000198;ALTO
42958600000107;MEDIO
42989182000115;MEDIO
43023166000136;MEDIO
43073338000186;ALTO
43098564000111;MEDIO
43119101000199;MEDIO
43129044000129;MEDIO
43176719000190;ALTO
43206508000153;BAIXO
43275849000180;ALTO
43325779000128;MEDIO
43331698000130;MEDIO
43341223000125;ALTO
43350076000150;ALTO
43390554000155;MEDIO
43444614000175;MEDIO
43446587000170;ALTO
43453924000156;MEDIO
43465529000193;ALTO
43556396000160;MEDIO
43565655000110;MEDIO
43565689000104;BAIXO
43658922000101;ALTO
43677286000157;MEDIO
43680662000162;ALTO
43729370000177;MEDIO
43756875000120;MEDIO
43757489000153;MEDIO
43766665000113;BAIXO
43781534000105;ALTO
43791715000112;MEDIO
43793386000149;MUITO BAIXO
43807625000172;ALTO
43813618000183;MEDIO
43959371000108;ALTO
43975420000104;MEDIO
44007859000106;MEDIO
44041789000102;ALTO
44041867000160;MEDIO
44065676000139;MEDIO
44073002000186;MEDIO
44139761000102;ALTO
44186624000110;ALTO
44220289000120;MEDIO
44230930000107;MUITO BAIXO
44299707000116;BAIXO
44339405000124;ALTO
44366319000100;MEDIO
44372814000122;MEDIO
44412323000168;MEDIO
44430745000166;MEDIO
44457334000164;MEDIO
44470244000103;BAIXO
44479782000169;MEDIO
44502762000161;MEDIO
44514007000105;MUITO BAIXO
44518398000128;MEDIO
44527555000161;BAIXO
44554462000126;ALTO
44596829000174;MEDIO
44614167000118;MEDIO
44614405000195;ALTO
44623810000170;MEDIO
44655799000120;MEDIO
44715183000105;MEDIO
44716509000100;MEDIO
44734856000166;MEDIO
44751130000131;MEDIO
44772361000121;MEDIO
44806090000188;MEDIO
44827083000162;MEDIO
44834868000162;MEDIO
44837750000198;MEDIO
44919693000196;ALTO
44926006000160;MUITO BAIXO
44928898000138;ALTO
44946319000180;MEDIO
44981594000134;MEDIO
45016559000148;MEDIO
45017380000105;MEDIO
45049580000140;ALTO
45103774000186;MEDIO
45104663000194;MEDIO
45111724000140;MEDIO
45133465000159;MEDIO
45143884000171;ALTO
45190455000155;MEDIO
45250441000180;ALTO
45253510000109;MEDIO
45270959000185;ALTO
45278092000104;BAIXO
45291159000140;MEDIO
45301387000154;MEDIO
45301940000159;MEDIO
45304671000184;MEDIO
45367805000106;MEDIO
45407314000141;MEDIO
45417933000117;MEDIO
45459009000101;MEDIO
45488559000140;MEDIO
45496560000117;BAIXO
45528009000108;MEDIO
45535768000106;ALTO
45543915077990;ALTO
45545834000110;MEDIO
45565568000198;ALTO
45570049000118;MEDIO
45658340000142;""
45663420000196;""
45701334000120;""
45766895000108;""
45770028000146;""
45795023000178;""
45822877000104;""
45914990000101;""
45918362000102;""
45950312000102;""
45953230000103;""
46009190000109;""
46011672000101;BAIXO
46107301000110;""
46152967000190;""
46168103000166;""
46194108000163;""
46195485000117;""
46215672000115;""
46216908000138;""
46221034000107;""
46321407000111;""
46378974000104;""
46415574000121;""
46450737000107;""
46482560000120;""
46514026000159;""
46534450000165;""
46565840000100;""
46569825000122;""
46570720000193;""
46597718000108;""
46633512000196;""
46675637000189;""
46683773000110;""
46693295000120;""
46715311000138;""
46736236000191;""
46749921000152;""
46750909000168;""
46790154000125;""
46791790000171;""
46798845000175;""
46821122000140;""
46826851000199;""
46873252000126;""
46892464000150;""
46933814000180;""
46934102000185;""
46954338000183;""
46960176000196;""
46979275000110;""
46991173000110;""
47011038000123;""
47071413000120;""
47074833000160;""
47104999000182;""
47131755000199;""
47137676000195;""
47140288000163;""
47183608000162;""
47223824000194;""
47248863000146;""
47288401000152;""
47291526000131;""
47302267000105;""
47311620000105;""
47315392000141;""
47324315000158;""
47337014000169;""
47378848000112;""
47410802000133;""
47464413000190;""
47531139000125;""
47531428000124;""
47570511000102;""
47618103001074;MEDIO
47653636000104;""
47706651000165;""
47744130000100;""
47754822000121;""
47760321000158;""
47779832000111;""
47825711000169;""
47840851000106;""
47870553000169;""
47909586000175;""
47914480000160;""
47923808000104;""
47929787000134;""
47967121000170;""
48120019000106;""
48224363000137;""
48284992000152;""
48369474000131;MEDIO
48555775010970;ALTO
50354620000105;BAIXO
50746577000115;ALTO
50926955000142;ALTO
53113791000122;ALTO
55101638000100;ALTO
56296692000111;MEDIO
56720428000163;ALTO
58837188000530;MEDIO
60096252000198;ALTO
60597044001306;ALTO
60701190412801;ALTO
61088894000108;ALTO
61526398016869;MUITO BAIXO
62144175000120;ALTO
62656384000829;""
63762827000152;BAIXO
64720626000155;ALTO
65529067000163;MUITO BAIXO
66229717000118;MEDIO
72314727000154;MUITO BAIXO
74372921000111;ALTO
74502469000165;BAIXO
75644013000100;MEDIO
77456648000100;MEDIO
79982575000107;MEDIO
81259129000110;ALTO
81732232000136;MEDIO
85778074000106;ALTO
86375425000109;ALTO
86583382000149;MEDIO
86853538000164;MUITO BAIXO
87823811000170;ALTO
88212113080375;MEDIO
89463822000112;ALTO
89637490000145;ALTO
89850341000160;ALTO
92484450000115;ALTO
92690783000109;ALTO
93756203000193;BAIXO
94456415005420;MEDIO
94813102000170;ALTO
94817327000102;MEDIO
96628748000102;ALTO
97191902000194;ALTO
97551958000102;ALTO
00000000048984;ALTO
00070698000111;ALTO
00189576000149;MUITO BAIXO
00360305563427;ALTO
00392645000117;ALTO
00482687000149;ALTO
00512297000174;MEDIO
00548885000400;MEDIO
00622416000141;ALTO
00634453001141;MEDIO
00694498000130;BAIXO
00741524000133;ALTO
00801299000183;MUITO BAIXO
00840969000170;ALTO
00936063000154;ALTO
01120527000112;MEDIO
01432426000349;MEDIO
01548981000179;ALTO
01617384000159;MEDIO
01617611000146;MEDIO
01852667000185;ALTO
01884122000150;MEDIO
02034195000116;MEDIO
02034967000110;ALTO
02262709000190;ALTO
02266647000195;MEDIO
02270892000176;ALTO
02415583054824;MEDIO
02597506000155;MEDIO
02601205000158;MUITO BAIXO
02734573000174;ALTO
02777270000139;MEDIO
02803661000180;ALTO
02860694000162;ALTO
02914460049087;ALTO
02932074000191;ALTO
02946323000106;BAIXO
02956054000150;MUITO BAIXO
02976338000109;ALTO
03083997000189;MUITO BAIXO
03195165000154;MEDIO
03245075000120;ALTO
03298810000164;MEDIO
03682515000107;ALTO
03746465000184;ALTO
03753301000184;BAIXO
03770503000134;ALTO
04149764000102;ALTO
04220419000100;ALTO
04241917000210;MEDIO
04260319000107;MEDIO
04401705000171;MEDIO
04411250000175;BAIXO
04424764000165;ALTO
04442949000100;BAIXO
04498140000192;MEDIO
04534219000121;MEDIO
04564668000112;MEDIO
04569990000134;MEDIO
04621141000182;ALTO
04690252000140;MEDIO
04755155000199;BAIXO
04870226000102;BAIXO
04873186000144;MEDIO
04895728000180;ALTO
04902979009796;MEDIO
05022842004074;ALTO
05065365000118;BAIXO
05081794000189;MEDIO
05112082000180;MEDIO
05121465000114;MEDIO
05144337000196;MEDIO
05260076000170;MEDIO
05379984000187;MEDIO
05400276000180;MUITO BAIXO
05482093000151;MUITO BAIXO
05494998000141;ALTO
05556672000100;ALTO
05748871000101;MEDIO
05804451000103;MEDIO
05822312000102;MEDIO
05879066000206;ALTO
05962084000168;MUITO BAIXO
06042760000148;ALTO
06172941000199;MEDIO
06230088000114;INATIVO
06266947000125;ALTO
06374209000100;MEDIO
06618185000189;ALTO
06626253088571;ALTO
07123733000162;MEDIO
07311910000134;MEDIO
07339191000160;MEDIO
07341772000136;MEDIO
07356364000158;ALTO
07391993000119;ALTO
07402866000178;BAIXO
07421806000100;ALTO
07460102000139;ALTO
07462961000167;MEDIO
07498271000168;MEDIO
07519012000176;ALTO
07520589000106;ALTO
07526557000100;ALTO
07542942000140;MEDIO
07560134000106;ALTO
07654474000520;MEDIO
07677346000178;ALTO
07692489000159;BAIXO
07711140000117;MEDIO
07715528000196;MEDIO
07926762000162;MEDIO
07930913000156;BAIXO
07948719000106;MEDIO
07949003003726;BAIXO
08081163000158;ALTO
08102332000865;ALTO
08153696000106;MEDIO
08175130000177;MEDIO
08181583000297;MEDIO
08216733000170;MEDIO
08229337000420;MEDIO
08236860003822;MEDIO
08247385002222;ALTO
08306861000104;ALTO
08335977000333;MEDIO
08343492000120;ALTO
08362099000183;MEDIO
08368488000116;BAIXO
08438139000123;BAIXO
08520432000135;MEDIO
08527637000223;ALTO
08557398000173;ALTO
08590717000142;MEDIO
08592261000230;ALTO
08599316000153;ALTO
08626504000123;BAIXO
08627571001720;""
08631066000191;MEDIO
08640356000100;ALTO
08695908000179;ALTO
08779848000172;BAIXO
08785561000155;MEDIO
08791398000133;MEDIO
08845676034688;ALTO
08950076000190;MEDIO
09090509000147;MEDIO
09151153000104;BAIXO
09176259000162;MEDIO
09213644000132;MEDIO
09236895000132;ALTO
09379502000140;MEDIO
09395345000166;MEDIO
09476907000104;ALTO
09535927000109;MEDIO
09571280000162;MEDIO
09573516000108;MEDIO
09584261000170;MEDIO
10248892000106;BAIXO
10317843000170;MEDIO
10424875000174;ALTO
10578336000190;ALTO
10640731000155;MEDIO
10664921000536;BAIXO
10666707000195;ALTO
10681463000110;BAIXO
10746823000114;MEDIO
10765279000158;ALTO
10851805000100;ALTO
10871368000189;MEDIO
10885126000144;MEDIO
10890361000295;ALTO
11082945000116;ALTO
11103429000120;ALTO
11129351000113;BAIXO
11243158000109;ALTO
11300517000112;BAIXO
11368286000189;MEDIO
