cnpj;empresa_porte
36341963000104;MEI
36374461000171;MEI
36375221000191;MEI
36398171000168;MEI
36435908000175;MICRO
36448551000160;PEQUENA
36475146000130;MEI
36523431000180;MEI
36523480000112;MEI
36542025000164;GRANDE
36576623000154;MEI
36743526000109;MICRO
36765298000178;MEI
36777904000175;MEI
36795129000180;MEI
36810994000159;MEI
36938266000127;PEQUENA
37003157000180;MEI
37048141000194;MEI
37061446000136;MEI
37071714000109;MEI
37111893000152;MEI
37337281000182;MEI
37343057000101;MEI
37354546000150;MEI
37358744000192;MEDIA
37376542000173;MICRO
37403156000123;MEI
37471951000159;MEI
37476133000149;MEI
37481712000180;MEI
37533168000172;MEI
37539115000169;MEI
37650117000120;PEQUENA
37705656000110;MEI
37717783000139;MEI
37751444000179;MEI
37761135000180;MEI
37763445000133;MEI
37801929000120;MEI
37809599000119;MEI
37949696000107;MEI
37989912000148;MEI
38004469000171;MEI
38017485000107;MEI
38064822000109;MEI
38065346000140;MEI
38098391000100;MEI
38104731000150;MEI
38105513000130;MEI
38159766000196;MEI
38208918000101;MEI
38210146000134;MEI
38219254000178;MEI
38277010000141;MICRO
38314862000161;MEI
38339208000102;MEI
38344283000161;MEI
38384209000179;MICRO
38389257000150;MEI
38404063000186;MEI
38404996000173;MICRO
38495936000103;MEI
38654341000153;MEI
38711228000162;MEI
38734105000147;MICRO
38821608000150;MEI
38903932000117;MEI
39143741000167;MEI
39153782000134;MEI
39157500000177;MEI
39290015000177;PEQUENA
39312042000101;MEI
39344175000151;MEI
39361718000149;MICRO
39436045000149;MEI
39447248000130;PEQUENA
39570896000180;MEI
39606345000129;MEI
39616592000106;PEQUENA
39667232000133;MEI
39736592000140;MEI
39758237000171;MEI
39763238000104;MEI
39780475000183;MICRO
39788026000181;MEI
39805500000136;MEI
39815828000133;MEI
39829884000127;MEI
39868580000179;MICRO
39882165000170;MEI
39898282000121;MEI
39898322000135;MEI
39922544000146;MICRO
39922944000151;MEI
39928463000153;MEI
39942095000106;MEI
39985065000179;MEI
40024569000101;MICRO
40045845000118;PEQUENA
40047746000175;MEI
40060471000100;MEI
40077432000115;MICRO
40156420000186;MEI
40162799000137;MEI
40170242000148;MEI
40216770000190;MEI
40245996000110;MEI
40258069000134;MEI
40265713000100;MEI
40289557000109;MICRO
40300984000140;MEI
40323030000153;MEI
40348566000123;MICRO
40348602000159;MEI
40384472000100;MEI
40396645000100;MEI
40409649000266;MICRO
40422523000140;MEI
40469011000130;MEI
40475793000110;MEI
40516256000170;PEQUENA
40542486000104;PEQUENA
40577674000178;MEI
40588432000180;MEI
40596158000190;MEI
40601328000188;MICRO
40723618000102;MEI
40735140000122;MEI
40744590000181;MEI
40771363000145;MEI
40795440000105;PEQUENA
40803046000163;MEI
40808851000180;MEI
40835937000100;MEI
40868607000102;MEI
40904370000178;MEI
40918737000102;MEI
40932937000110;MEI
40953906000145;MEI
40966874000112;MEI
40968089000107;MICRO
40987402000146;MEI
41005382000123;MEI
41093662000130;MICRO
41094110000147;MEI
41189502000190;MICRO
41193437000176;MICRO
41196805000130;MEI
41201664000104;MEI
41231052000156;MEI
41245328000155;MICRO
41283960000193;MEI
41289261000150;MEI
41349659000135;MEI
41353663000177;MEI
41355776000101;MEI
41371002000174;MEI
41431000000123;MICRO
41431150000137;MEI
41435733000136;MEI
41459209000103;MEI
41528458000103;MEI
41564902000138;MEI
41569289000141;MEI
41575132000129;MEI
41601829000127;MICRO
41685136000160;MICRO
41692392000184;MEI
41704674000154;MEI
41752553000188;MEI
41787734000140;MEI
41789592000150;MICRO
41832568000237;PEQUENA
41936969000156;MEI
42028036000123;MEI
42033595000121;MICRO
42045325000130;MEI
42052543000100;MEI
42064810000151;MEI
42208171000150;MEI
42223542000173;MEI
42243148000105;MEI
42273213000137;MEI
42303009000111;MEI
42317063000116;MEI
42328576000122;MICRO
42331462000131;GRANDE
42376439000163;MEI
42379763000135;MEI
42398290000113;MEI
42402806000156;MEI
42420881000140;MEI
42453202000139;MEI
42471636000161;MEI
42513334000290;PEQUENA
42631435000184;MEI
42651115000196;MEI
42654893000139;MEI
42659654000171;MEI
42686110000107;MEI
42688054000131;MEI
42699299000164;MICRO
42764065000153;MEI
42771453000161;MEI
42790303000103;MICRO
42796559000110;MEI
42823089000136;MEI
42835822000132;MEI
42866721000129;MEI
42876400000105;MICRO
42882476000143;MEI
42891107000117;MEI
42894185000175;PEQUENA
43016111000107;MEI
43046464000141;PEQUENA
43061794000106;MEI
43064557000107;MICRO
43073525000160;MEI
43085781000177;PEQUENA
43117565000166;MEI
43127599000131;MEI
43168164000135;MEI
43183139000120;MEI
43197990000102;MEI
43235678000166;MEI
43244843000146;MEI
43294899000105;MEI
43316612000109;MEI
43325068000153;MEI
43334104000145;MEI
43384960000105;MICRO
43413348000113;MEI
43415145000166;MEI
43431974000132;MEI
43434306000169;MEI
43455474000130;MEI
43465692000156;MEI
43499251000175;MEI
43579318000181;MICRO
43618096000169;MEI
43618369000175;MICRO
43652147000179;PEQUENA
43659543000128;MEI
43660659000187;PEQUENA
43685570000175;MEI
43718643000188;MEI
43757027000136;MEI
43820157000176;MICRO
43841492000150;MEI
43849453000108;MEI
43859368000112;MEI
43868966000158;PEQUENA
43885301000152;MEI
43886505000108;MEI
43913948000140;MICRO
43956568000193;MEI
43974969000176;MEI
43979899000149;MEI
44068451000136;MEI
44105273000176;MICRO
44223115000110;MEI
44252714000162;MEI
44255287000176;MICRO
44284566000168;MEI
44313642000116;MEI
44336682000183;MEI
44371731000119;MEI
44396502000159;MEI
44440018000180;MEI
44451280000120;MEI
44456193000165;MICRO
44497262000189;MEI
44595501000133;MEI
44598974000194;MEI
44626587000114;MICRO
44658865000115;MEI
44668760000147;MICRO
44684101000102;PEQUENA
44727968000190;MICRO
44768812000157;MEI
44788973000102;MEI
44802995000180;MEI
44813868000186;MICRO
44868770000126;MEI
44913501000134;MICRO
44922885000151;MICRO
44954282000131;MEI
44963165000134;MEI
44970029000171;MEI
44979900000106;MEI
45038442000165;MEI
45141580000175;MEI
45192423000199;MEI
45194841000115;MEI
45237148000182;MEI
45253847000116;MEI
45255666000129;MICRO
45269760000137;MEI
45389610000167;MEI
45413110000113;MICRO
45423730000133;PEQUENA
45426975000114;MEI
45461680000189;MEI
45517028000139;MEI
45537437000105;PEQUENA
45539106000104;MEI
45629198000105;MEI
45669691000159;MEI
45679012000122;MEI
45722991000154;MEI
45725830000114;PEQUENA
45747796000189;MEI
45758856000169;MEI
45772255000100;MEI
45812058000178;MICRO
45838945000115;MEI
45860196000122;MEI
45865442000139;MEI
45898611000137;MEI
45898916000149;MICRO
45915929000189;MEI
45956634000150;MEI
45963061000192;MEI
45999755000180;MEI
46020240000159;MICRO
46022854000170;MEI
46042840000118;MEI
46043506000189;MEI
46065734000150;MICRO
46073648000199;MICRO
46078797000140;MEI
46087960000131;PEQUENA
46201897000112;MEI
46232110000180;MICRO
46240658000171;MICRO
46260085000148;MEI
46299519000113;MICRO
46328702000108;PEQUENA
46333270000115;MICRO
46360367000117;MEI
46371635000104;PEQUENA
46397804000177;MEI
46419200000184;MEI
46439497000140;PEQUENA
46440421000134;MEI
46464921000106;MICRO
46468863000199;MEI
46500363000197;MEI
46553985000183;MEI
46565109000177;MICRO
46595739000194;MEI
46599102000176;MEI
46603848000106;MICRO
46609060000107;MEI
46700349000137;MEI
46724144000191;MEI
46742603000160;MEI
46773817000101;MEI
46781764000162;MEI
46800881000126;MEI
46811334000146;MEI
46839112000131;MICRO
46863766000109;MEI
46865867000100;MEI
46869102000149;MEI
46921653000104;MEI
46929215000192;PEQUENA
46942307000102;MEI
46950692000130;MEI
46973050000156;MEI
47002348000181;MEI
47009164000143;MEI
47028582000188;MEI
47034520000189;MEI
47038217000154;MEI
47044092000175;MEI
47061219000164;MEI
47074668000147;MEI
47077653000132;MEI
47086128000183;MEI
47116014000139;MEI
47153628000190;MEI
47177034000110;MEI
47213903000114;MEI
47222642000107;MEI
47274582000168;MEI
47310536000177;MEI
47368528000181;PEQUENA
47388867000120;MEI
47415767000145;MICRO
47426313000170;MICRO
47427504000156;MEI
47507054000101;MEI
47521378000102;MEI
47522924000111;MEI
47524989000104;MEI
47543098000197;MEI
47545480000130;MICRO
47584137000102;MEI
47603122000136;MEI
47653425000163;MEI
47665907000133;MEI
47667848000132;MEI
47670192000107;MEI
47768957000146;MICRO
47772908000187;MEI
47794579000175;MEI
47816110000190;MEI
47857981000151;MEI
47861502000170;MICRO
47877739000140;MEI
47915775000150;MEI
47927013000174;MEI
47939914000186;PEQUENA
48000559000148;MEI
48019481000103;MEI
48052515000161;MEI
48059879000173;MEI
48071715000161;MEI
48078123000171;MEI
48111924000191;MEI
48186297000158;MEI
48224479000176;MEI
48263856000186;MEI
48265624000167;PEQUENA
48278164000101;MEI
48281891000128;MEI
49717572000266;GRANDE
53113791001102;GRANDE
54965181000977;GRANDE
55557748000181;PEQUENA
57682023000140;PEQUENA
58119199000151;GRANDE
58538588000111;PEQUENA
58761230000153;MEI
60476884000187;GRANDE
60851615000153;GRANDE
60884319000159;GRANDE
61016556000160;MICRO
61064929013238;GRANDE
61092037000181;GRANDE
61120432000120;PEQUENA
61374161000130;GRANDE
61856571000117;GRANDE
64213754000102;MICRO
66056094000129;PEQUENA
66684887000273;MICRO
67003293000131;PEQUENA
67571414000141;GRANDE
69129856000168;PEQUENA
72640725000155;PEQUENA
72945793000122;MICRO
73615445000150;MICRO
74330788000130;MICRO
79526190000135;MICRO
81382525000483;GRANDE
82721648000111;PEQUENA
84693183000168;GRANDE
85142826000148;MICRO
86403409000174;MICRO
88212113100074;MEDIA
88700927000185;MEI
92344712000146;MICRO
92407378000122;MICRO
92660570000126;GRANDE
92675180000120;PEQUENA
92823673000160;MICRO
93116457000147;MEI
93863520000109;MICRO
94402369000174;PEQUENA
95426862000197;GRANDE
97003206000107;PEQUENA
97301535000134;MEI
00000000027200;GRANDE
00147605000100;MICRO
00348577000199;PEQUENA
00521634000190;MICRO
00524079000150;MICRO
00673464000169;MEDIA
00689529000164;MICRO
00710194000119;PEQUENA
01083200000118;GRANDE
01230464000157;MICRO
01366291000107;PEQUENA
01383962000130;MICRO
01401748000169;MICRO
01517593000120;MICRO
01526146000138;MICRO
01581872000153;MICRO
01584162000187;MICRO
02160727000242;PEQUENA
02217319000107;GRANDE
02275698000183;MEDIA
02284585000810;GRANDE
02295898000106;PEQUENA
02456222000220;MICRO
02470454000151;PEQUENA
02511404000175;MICRO
02616320000104;PEQUENA
02640360000183;MEI
02678808000158;MICRO
02706078000151;PEQUENA
02725843000180;MICRO
02737983000179;MICRO
02765851000150;MEI
02800026000140;GRANDE
02950811000189;GRANDE
02964111000143;MEI
02998611000104;GRANDE
03013779000178;GRANDE
03031703000418;GRANDE
03052553000186;PEQUENA
03219016000188;PEQUENA
03224035000100;MICRO
03249561000117;PEQUENA
03303943000181;PEQUENA
03476486000127;MEI
03549863000100;MICRO
03577844000198;PEQUENA
03611986000124;PEQUENA
03628940000118;MICRO
03631930000131;MEI
03702728000153;PEQUENA
03707758000152;MICRO
03736938000162;MEI
03783218000158;PEQUENA
03798096000173;GRANDE
03910257000179;MICRO
03928853000267;PEQUENA
03937459000104;PEQUENA
03965584001604;GRANDE
03995580000192;MEDIA
04031213000131;GRANDE
04054517000114;MICRO
04079967000161;PEQUENA
04086822000198;PEQUENA
04115806000186;MICRO
04169724000114;MICRO
04227050000167;PEQUENA
04237873000173;MICRO
04261345000150;MICRO
04414600000157;MICRO
04451623000131;MICRO
04560012000121;MICRO
04561842000173;MEDIA
04606850000199;MICRO
04759057000120;PEQUENA
04847813000172;MICRO
04856131000126;MICRO
04868397000199;PEQUENA
04875463000158;MICRO
05001345000183;PEQUENA
05048549000170;MICRO
05085233000158;PEQUENA
05096053000171;MEI
05152199000197;MICRO
05162529000125;MICRO
05300197000440;MEDIA
05321244000190;MICRO
05494357000197;MICRO
05497758000109;MICRO
05548138000143;MICRO
05592358000174;MICRO
05854534000107;GRANDE
05878397000132;GRANDE
05932364000123;MEI
05994127000197;MEI
06057223000171;GRANDE
06110067000165;MICRO
06167843000163;MICRO
06516967000700;PEQUENA
06922261000145;MICRO
06928398001502;PEQUENA
07250470000152;PEQUENA
07252972000112;MICRO
07267296000150;MICRO
07277649000101;MICRO
07366528000128;MICRO
07536483000192;PEQUENA
07541373000119;MICRO
07546465000191;MEDIA
07628528000159;GRANDE
07666222000359;GRANDE
07751239000142;MICRO
07994967000266;PEQUENA
08087094000190;MICRO
08170849000115;MEDIA
08174329000180;MICRO
08204376000120;PEQUENA
08208058000137;MICRO
08222239000118;MEDIA
08271982000168;PEQUENA
08317059000705;PEQUENA
08348133000165;MICRO
08362112000102;MEI
08402943000152;GRANDE
08420261000172;MICRO
08493992000148;PEQUENA
08523930000565;PEQUENA
08549986000165;MICRO
08554252000174;PEQUENA
08575061000199;MICRO
08663480000182;MEDIA
08693754000186;MEDIA
08700413000271;PEQUENA
08735494000164;MICRO
08817032000196;MICRO
08908252000125;PEQUENA
09113489000182;MICRO
09120099000130;PEQUENA
09227037000393;PEQUENA
09282991000117;MICRO
09347516000181;GRANDE
09378038000258;PEQUENA
09462569000143;MICRO
09479655000169;MICRO
09510544000178;MICRO
09513562000103;MICRO
09574463000131;MEI
09584327000122;MICRO
09675118000194;MEI
09687947000197;MEDIA
10141586000168;PEQUENA
10257180000145;MEI
10286544000115;MICRO
10334603000183;PEQUENA
10399001000104;MEDIA
10424464000189;MEI
10495847000148;PEQUENA
10511466000105;MICRO
10568405000184;MICRO
10615020000120;MICRO
10680085000150;PEQUENA
10766958000141;MICRO
10783854000145;MICRO
10824539000119;MICRO
11369982000100;MICRO
11546910000190;MEI
11686449000171;MICRO
11693499000186;MEI
11703920000192;PEQUENA
11779819000115;PEQUENA
11792778000105;MICRO
11808430000150;MEDIA
11821583000138;MICRO
12049631000184;GRANDE
12130744000100;GRANDE
12154949000125;MEI
12155071000142;MEI
12211613000157;MEI
12217081000165;MEI
12262999000126;MEI
12374541000169;MICRO
12375871000179;MICRO
12380322000192;MICRO
12444000000160;MICRO
12485417000170;MICRO
12545967000138;MEI
12574007000104;MICRO
12653886000151;MEI
12659841000194;MEI
12711117000162;MEI
12732403000104;MICRO
12742287000104;PEQUENA
12920453000115;MICRO
13010380000197;MICRO
13212504000117;MEI
13219908000132;MEI
13288816000104;MEI
13419470000136;MICRO
13421690000102;MICRO
13495487000253;GRANDE
13503389001616;MEDIA
13513753000142;MEI
13518528000107;MEI
13525805000109;PEQUENA
13541056000286;MICRO
13601506000106;PEQUENA
13617710000107;MICRO
13661493000152;MEI
13662064000108;PEQUENA
13708637000189;MICRO
13746793000134;MICRO
13933115000180;MEI
14001351000121;MICRO
14035400000147;MEI
14142649000151;PEQUENA
14245557000105;MEI
14497668000109;PEQUENA
14607434000169;MICRO
14652242000174;MICRO
14934702000157;MEI
15010304000107;MEI
15054550000160;MEDIA
15062695000103;MEDIA
15101405000193;GRANDE
15249699000103;MICRO
15302074000150;MICRO
15336422000100;MICRO
15463015000163;MEI
15587113000102;MEI
15628873000382;MEDIA
15644235000193;MICRO
15782728000190;MEI
15920786000132;MICRO
16491382000133;MICRO
16590234007340;GRANDE
16651590000152;PEQUENA
16686302000103;PEQUENA
16690046000110;MICRO
16694683000164;MEI
16716746000136;MEI
16934704000171;MICRO
16963203000113;GRANDE
17048475000150;MEDIA
17069361000197;MICRO
17089458000161;MEI
17140008000156;MEI
17242588000192;MEI
17368411000137;MEI
17401223000163;MEI
17404001000102;MEI
17415633000163;MEI
17415949000236;MICRO
17422427000180;MICRO
17423343000161;MICRO
17456095000155;MEI
17515234000174;MEI
17598343000100;MICRO
17618528000121;MICRO
17661626000141;MEI
17722845000193;MEI
17855687000140;MEI
17938547000135;MEI
17940960000134;MEI
17949332000110;MEI
17955715000109;MEI
17986914000176;MEI
18038288000159;MICRO
18054425000149;MEI
18256106000116;MICRO
18312717000134;PEQUENA
18317804000184;MEDIA
18331800000150;MEI
18502555000105;MICRO
18510982000470;GRANDE
18522348000104;MICRO
18531104000198;MEI
18612235000108;MEI
18631316000147;MICRO
18776695000163;PEQUENA
18811558000112;MEI
18816945000141;MICRO
18957529000163;MICRO
19007086000102;MEI
19032182000100;PEQUENA
19045879000116;MEI
19049178000155;MEI
19207769000103;MEI
19243811000141;MEI
19276748000140;MICRO
19391209000151;MEI
19473536000152;MEI
19538782000145;MICRO
19682410000198;MICRO
19821940000170;MEI
19870860000104;MEI
19889367000136;MICRO
19905913000185;MEI
19936404000110;MICRO
19937306000105;MICRO
19985949000116;MEI
20040392000120;MEI
20043518000110;MEI
20108607000105;MICRO
20139800000103;MEI
20163244000100;MEI
20212541000190;MEI
20303240000172;MEI
20370747000220;GRANDE
20434626000113;MICRO
20588970000167;MEI
20646038000143;MEI
20677255000109;MEI
20685477000165;MICRO
20723156000108;MEDIA
20740393000187;MEI
20747536000263;MICRO
20749525000131;MEI
20768656000166;PEQUENA
20861491000172;MICRO
20873400000119;MEI
20956655000145;GRANDE
21003837000164;MEI
21034271000138;MICRO
21066948000110;MICRO
21103182000104;MICRO
21133273000184;MEI
21146441000176;PEQUENA
21149973000167;MEI
21284042000171;MEI
21286260000145;MEI
21343450000157;MEI
21496855000125;MEI
21639379000154;MICRO
21664462000183;MICRO
21671121000135;MEI
21854576000196;PEQUENA
21941859000175;MICRO
21967755000130;MEI
22138969000166;MICRO
22141147002340;PEQUENA
22235894000131;MEI
22298817000120;MEI
22309962000160;MICRO
22347556000191;MEI
22415800000106;GRANDE
22565757000165;MEI
22592914000121;MEI
22634560000130;MEI
22653626000130;PEQUENA
22659286000154;MEI
22804567000153;MICRO
22851318000119;MEI
22937096000151;MEI
22947259000187;MEI
23034742000133;MICRO
23045688000121;MEI
23094167000164;MEI
23106186000163;MICRO
23141776000127;MEI
23156059000179;MEI
23229267000150;MICRO
23286459000107;MEI
23405761000129;MEI
23440218000162;MEI
23446763000166;MEI
23457209000184;GRANDE
23507887000104;MEI
23515170000104;MICRO
23753022000128;MEI
23753140000136;MEI
23822298000110;MEI
23890870000189;MICRO
24005205000128;MICRO
24070963000120;MICRO
24128122000126;MEI
24275176000114;MEI
24280475000147;MEI
24290626000148;MEI
24312230000154;PEQUENA
24366982000106;MICRO
24438755000130;MEI
24458585000156;MEI
24463548000136;MEI
24478516000104;MEI
24613970000201;MICRO
24629452000103;MEI
24643308000113;MEI
24644929000111;MEI
24667448000121;MEI
24696155000172;MICRO
24715375000104;MEI
24750931000175;MEI
24817852000215;MICRO
24836767000113;MEI
24979557000184;PEQUENA
25032887000120;MICRO
25036842000124;MEI
25037891000181;MEI
25355019000181;MICRO
25381255000172;MICRO
25406090000146;MICRO
25534227000148;PEQUENA
25998844000102;MEI
25999936000107;MICRO
26074918000179;MICRO
26079556000109;MICRO
26085114000175;MEI
26086238000175;PEQUENA
26110059000126;MEI
26111452000134;MEI
26229568000172;MEI
26250235000125;PEQUENA
26403319000151;MEI
26403928000100;MEI
26415020000117;MEI
26461387000177;MICRO
26499634000124;MICRO
26522809000177;MEI
26551870000142;MEI
26580002000190;MICRO
26774493000100;MEI
26805717000102;MEI
26811584000179;MEI
26958998000125;MEI
27034085000185;MEI
27083820000140;MEI
27097997000287;MEDIA
27140630000118;MEI
27240540000107;MEI
27260322000126;MICRO
27393983000120;MEI
27468342000197;PEQUENA
27545139000177;MEI
27545778000132;MEI
27586947000182;MEI
27735448001009;MEDIA
27742987000176;MEI
27792534000154;MEI
27812053000163;MEI
27814428000124;MEI
27996817000118;MICRO
28039893000106;MICRO
28130808000102;MEI
28153324000189;MICRO
28160549000162;MEI
28161629000132;MEI
28175640000151;MICRO
28215099000168;MEI
28277278000120;PEQUENA
28336256000193;MEI
28468253000103;PEQUENA
28546754000160;MEI
28672579000158;MICRO
28682364000118;MICRO
28693399000152;MICRO
28707603000147;MEI
28707887000171;PEQUENA
